image_id,image_path,width,height,max_side,image_area,image_size_class,scale_bin,annotation_count,valid_annotation_count,invalid_bbox_count,tiny_defect_count,giant_defect_count,has_tiny_defect,has_giant_defect,min_bbox_area,max_bbox_area,mean_bbox_area,total_bbox_area,min_mask_area,max_mask_area,total_mask_area
1765,images/1586.bmp,91,118,118,10738,regular,short,1,1,0,0,0,0,0,1770.0,1770.0,1770.0,1770.0,450.0,450.0,450.0
1766,images/1587.bmp,314,286,314,89804,regular,short,1,1,0,0,0,0,0,4726.0,4726.0,4726.0,4726.0,1753.0,1753.0,1753.0
1767,images/1588.bmp,118,91,118,10738,regular,short,2,2,0,0,0,0,0,80.0,995.7727,537.8863,1075.7727,57.0,432.0,489.0
1768,images/1589.bmp,314,286,314,89804,regular,short,1,1,0,0,0,0,0,4236.7389,4236.7389,4236.7389,4236.7389,1991.0,1991.0,1991.0
1769,images/1590.bmp,91,118,118,10738,regular,short,1,1,0,0,0,0,0,54.0,54.0,54.0,54.0,38.0,38.0,38.0
1770,images/1591.bmp,117,91,117,10647,regular,short,1,1,0,0,0,0,0,1200.0,1200.0,1200.0,1200.0,596.0,596.0,596.0
1771,images/1592.bmp,306,286,306,87516,regular,short,1,1,0,0,0,0,0,14755.7431,14755.7431,14755.7431,14755.7431,3338.0,3338.0,3338.0
1772,images/1593.bmp,91,112,112,10192,regular,short,1,1,0,0,0,0,0,1975.1699,1975.1699,1975.1699,1975.1699,639.0,639.0,639.0
1773,images/1594.bmp,313,287,313,89831,regular,short,2,2,0,0,0,0,0,4083.6665,8503.5895,6293.628,12587.2561,1571.0,2814.0,4385.0
1774,images/1595.bmp,91,118,118,10738,regular,short,1,1,0,0,0,0,0,770.0,770.0,770.0,770.0,459.0,459.0,459.0
1775,images/1596.bmp,311,287,311,89257,regular,short,2,2,0,0,0,0,0,987.3918,31388.3051,16187.8485,32375.6969,612.0,1810.0,2422.0
1776,images/1597.bmp,314,287,314,90118,regular,short,1,1,0,0,0,0,0,5150.7885,5150.7885,5150.7885,5150.7885,1513.0,1513.0,1513.0
1777,images/1598.bmp,308,287,308,88396,regular,short,1,1,0,0,0,0,0,2877.3301,2877.3301,2877.3301,2877.3301,1973.0,1973.0,1973.0
1778,images/1599.bmp,314,286,314,89804,regular,short,1,1,0,0,0,0,0,5712.1111,5712.1111,5712.1111,5712.1111,2164.0,2164.0,2164.0
1779,images/1600.bmp,311,286,311,88946,regular,short,2,2,0,0,0,0,0,115.0211,3818.9081,1966.9646,3933.9292,91.0,1789.0,1880.0
1780,images/1601.bmp,91,112,112,10192,regular,short,1,1,0,0,0,0,0,380.9889,380.9889,380.9889,380.9889,156.0,156.0,156.0
1781,images/1602.bmp,308,287,308,88396,regular,short,6,6,0,2,0,1,0,104.0,5085.8897,1630.7096,9784.2573,93.0,1743.0,3852.0
1782,images/1603.bmp,313,287,313,89831,regular,short,1,1,0,0,0,0,0,17062.9879,17062.9879,17062.9879,17062.9879,2305.0,2305.0,2305.0
1783,images/1604.bmp,118,90,118,10620,regular,short,2,2,0,1,0,1,0,36.0,465.6872,250.8436,501.6871,29.0,273.0,302.0
1784,images/1605.bmp,118,90,118,10620,regular,short,1,1,0,0,0,0,0,400.0,400.0,400.0,400.0,200.0,200.0,200.0
1786,images/1607.bmp,118,89,118,10502,regular,short,1,1,0,0,0,0,0,1258.4008,1258.4008,1258.4008,1258.4008,256.0,256.0,256.0
1787,images/1608.bmp,118,91,118,10738,regular,short,1,1,0,0,0,0,0,250.0,250.0,250.0,250.0,66.0,66.0,66.0
1788,images/1609.bmp,91,110,110,10010,regular,short,1,1,0,0,0,0,0,68.0,68.0,68.0,68.0,37.0,37.0,37.0
1789,images/1610.bmp,118,91,118,10738,regular,short,1,1,0,0,0,0,0,88.0,88.0,88.0,88.0,72.0,72.0,72.0
1791,images/1612.bmp,91,118,118,10738,regular,short,1,1,0,0,0,0,0,598.381,598.381,598.381,598.381,357.0,357.0,357.0
1792,images/1613.bmp,83,118,118,9794,regular,short,1,1,0,0,0,0,0,969.0,969.0,969.0,969.0,245.0,245.0,245.0
1794,images/1615.bmp,118,90,118,10620,regular,short,1,1,0,0,0,0,0,464.0,464.0,464.0,464.0,158.0,158.0,158.0
1795,images/1616.bmp,118,91,118,10738,regular,short,1,1,0,0,0,0,0,195.9514,195.9514,195.9514,195.9514,103.0,103.0,103.0
1796,images/1617.bmp,91,118,118,10738,regular,short,1,1,0,0,0,0,0,1764.1613,1764.1613,1764.1613,1764.1613,278.0,278.0,278.0
1797,images/1618.bmp,312,286,312,89232,regular,short,1,1,0,0,0,0,0,6069.3203,6069.3203,6069.3203,6069.3203,2265.0,2265.0,2265.0
1799,images/1620.bmp,117,91,117,10647,regular,short,1,1,0,1,0,1,0,74.4173,74.4173,74.4173,74.4173,53.0,53.0,53.0
1800,images/1621.bmp,89,110,110,9790,regular,short,1,1,0,1,0,1,0,208.0,208.0,208.0,208.0,140.0,140.0,140.0
1801,images/1622.bmp,313,286,313,89518,regular,short,1,1,0,0,0,0,0,291.3442,291.3442,291.3442,291.3442,178.0,178.0,178.0
1802,images/1623.bmp,90,113,113,10170,regular,short,1,1,0,0,0,0,0,505.9999,505.9999,505.9999,505.9999,435.0,435.0,435.0
1803,images/1624.bmp,118,91,118,10738,regular,short,1,1,0,0,0,0,0,1008.0,1008.0,1008.0,1008.0,480.0,480.0,480.0
1804,images/1625.bmp,313,286,313,89518,regular,short,1,1,0,0,0,0,0,1336.9876,1336.9876,1336.9876,1336.9876,438.0,438.0,438.0
1805,images/1626.bmp,118,90,118,10620,regular,short,1,1,0,0,0,0,0,528.0,528.0,528.0,528.0,303.0,303.0,303.0
1806,images/1627.bmp,118,87,118,10266,regular,short,1,1,0,0,0,0,0,840.3125,840.3125,840.3125,840.3125,368.0,368.0,368.0
1807,images/1628.bmp,90,112,112,10080,regular,short,1,1,0,0,0,0,0,667.8511,667.8511,667.8511,667.8511,320.0,320.0,320.0
1808,images/1629.bmp,118,91,118,10738,regular,short,1,1,0,0,0,0,0,888.274,888.274,888.274,888.274,345.0,345.0,345.0
1809,images/1630.bmp,91,119,119,10829,regular,short,1,1,0,0,0,0,0,381.0645,381.0645,381.0645,381.0645,188.0,188.0,188.0
1810,images/1631.bmp,91,119,119,10829,regular,short,1,1,0,0,0,0,0,540.0,540.0,540.0,540.0,403.0,403.0,403.0
1811,images/1632.bmp,119,91,119,10829,regular,short,1,1,0,0,0,0,0,416.5063,416.5063,416.5063,416.5063,204.0,204.0,204.0
1812,images/1633.bmp,91,120,120,10920,regular,short,1,1,0,0,0,0,0,921.8838,921.8838,921.8838,921.8838,450.0,450.0,450.0
1814,images/1635.bmp,314,287,314,90118,regular,short,1,1,0,0,0,0,0,10319.5606,10319.5606,10319.5606,10319.5606,826.0,826.0,826.0
1815,images/1636.bmp,307,286,307,87802,regular,short,1,1,0,0,0,0,0,1293.9442,1293.9442,1293.9442,1293.9442,420.0,420.0,420.0
1816,images/1637.bmp,90,118,118,10620,regular,short,1,1,0,0,0,0,0,1920.0,1920.0,1920.0,1920.0,660.0,660.0,660.0
1817,images/1638.bmp,314,286,314,89804,regular,short,1,1,0,0,0,0,0,2103.8,2103.8,2103.8,2103.8,628.0,628.0,628.0
1818,images/1639.bmp,90,116,116,10440,regular,short,1,1,0,0,0,0,0,409.1575,409.1575,409.1575,409.1575,280.0,280.0,280.0
1819,images/1640.bmp,118,90,118,10620,regular,short,1,1,0,0,0,0,0,280.0,280.0,280.0,280.0,188.0,188.0,188.0
1822,images/1643.bmp,118,90,118,10620,regular,short,2,2,0,0,0,0,0,344.7463,396.0,370.3731,740.7463,213.0,249.0,462.0
1823,images/1644.bmp,309,288,309,88992,regular,short,1,1,0,0,0,0,0,3915.0,3915.0,3915.0,3915.0,808.0,808.0,808.0
1824,images/1645.bmp,91,118,118,10738,regular,short,1,1,0,0,0,0,0,958.7625,958.7625,958.7625,958.7625,528.0,528.0,528.0
1825,images/1646.bmp,118,90,118,10620,regular,short,1,1,0,0,0,0,0,523.6304,523.6304,523.6304,523.6304,241.0,241.0,241.0
1826,images/1647.bmp,307,286,307,87802,regular,short,1,1,0,0,0,0,0,1303.3869,1303.3869,1303.3869,1303.3869,329.0,329.0,329.0
1827,images/1648.bmp,90,120,120,10800,regular,short,1,1,0,0,0,0,0,531.949,531.949,531.949,531.949,277.0,277.0,277.0
1828,images/1649.bmp,306,287,306,87822,regular,short,1,1,0,0,0,0,0,1445.9756,1445.9756,1445.9756,1445.9756,425.0,425.0,425.0
1829,images/1650.bmp,91,112,112,10192,regular,short,1,1,0,0,0,0,0,425.5749,425.5749,425.5749,425.5749,146.0,146.0,146.0
1830,images/1651.bmp,90,119,119,10710,regular,short,1,1,0,0,0,0,0,443.487,443.487,443.487,443.487,280.0,280.0,280.0
1831,images/1652.bmp,86,116,116,9976,regular,short,1,1,0,0,0,0,0,251.7824,251.7824,251.7824,251.7824,111.0,111.0,111.0
1832,images/1653.bmp,91,117,117,10647,regular,short,1,1,0,0,0,0,0,780.0,780.0,780.0,780.0,357.0,357.0,357.0
1833,images/1654.bmp,118,91,118,10738,regular,short,1,1,0,0,0,0,0,890.3251,890.3251,890.3251,890.3251,344.0,344.0,344.0
1836,images/1657.bmp,91,118,118,10738,regular,short,1,1,0,0,0,0,0,768.0,768.0,768.0,768.0,374.0,374.0,374.0
1837,images/1658.bmp,111,86,111,9546,regular,short,1,1,0,0,0,0,0,324.0,324.0,324.0,324.0,193.0,193.0,193.0
1838,images/1659.bmp,90,117,117,10530,regular,short,1,1,0,0,0,0,0,1200.0,1200.0,1200.0,1200.0,554.0,554.0,554.0
1839,images/1660.bmp,313,287,313,89831,regular,short,1,1,0,0,0,0,0,4653.5668,4653.5668,4653.5668,4653.5668,971.0,971.0,971.0
1841,images/1662.bmp,120,90,120,10800,regular,short,1,1,0,0,0,0,0,913.5548,913.5548,913.5548,913.5548,412.0,412.0,412.0
1842,images/1663.bmp,314,287,314,90118,regular,short,1,1,0,0,0,0,0,243.0678,243.0678,243.0678,243.0678,207.0,207.0,207.0
1843,images/1664.bmp,314,288,314,90432,regular,short,1,1,0,0,0,0,0,1896.7958,1896.7958,1896.7958,1896.7958,592.0,592.0,592.0
1844,images/1665.bmp,118,90,118,10620,regular,short,1,1,0,0,0,0,0,588.7304,588.7304,588.7304,588.7304,408.0,408.0,408.0
1845,images/1666.bmp,90,119,119,10710,regular,short,1,1,0,0,0,0,0,648.7063,648.7063,648.7063,648.7063,293.0,293.0,293.0
1846,images/1667.bmp,306,287,306,87822,regular,short,1,1,0,0,0,0,0,281.9993,281.9993,281.9993,281.9993,206.0,206.0,206.0
1847,images/1668.bmp,118,91,118,10738,regular,short,1,1,0,0,0,0,0,484.0,484.0,484.0,484.0,354.0,354.0,354.0
1848,images/1669.bmp,315,287,315,90405,regular,short,1,1,0,0,0,0,0,16787.0115,16787.0115,16787.0115,16787.0115,1743.0,1743.0,1743.0
1849,images/1670.bmp,315,288,315,90720,regular,short,1,1,0,0,0,0,0,400.6829,400.6829,400.6829,400.6829,366.0,366.0,366.0
1851,images/1672.bmp,90,117,117,10530,regular,short,1,1,0,0,0,0,0,232.0,232.0,232.0,232.0,152.0,152.0,152.0
1852,images/1673.bmp,118,90,118,10620,regular,short,1,1,0,0,0,0,0,858.0,858.0,858.0,858.0,313.0,313.0,313.0
1853,images/1674.bmp,90,118,118,10620,regular,short,1,1,0,0,0,0,0,900.0,900.0,900.0,900.0,364.0,364.0,364.0
1854,images/1675.bmp,90,118,118,10620,regular,short,1,1,0,0,0,0,0,625.0,625.0,625.0,625.0,233.0,233.0,233.0
1855,images/1676.bmp,91,116,116,10556,regular,short,1,1,0,0,0,0,0,86.5667,86.5667,86.5667,86.5667,77.0,77.0,77.0
1856,images/1677.bmp,313,288,313,90144,regular,short,2,2,0,0,0,0,0,2881.5663,6896.323,4888.9447,9777.8894,756.0,1848.0,2604.0
1857,images/1678.bmp,314,287,314,90118,regular,short,1,1,0,0,0,0,0,1159.0678,1159.0678,1159.0678,1159.0678,427.0,427.0,427.0
1859,images/1680.bmp,117,87,117,10179,regular,short,1,1,0,0,0,0,0,954.0,954.0,954.0,954.0,467.0,467.0,467.0
1860,images/1681.bmp,305,286,305,87230,regular,short,1,1,0,0,0,0,0,880.0968,880.0968,880.0968,880.0968,263.0,263.0,263.0
1861,images/1682.bmp,91,118,118,10738,regular,short,1,1,0,0,0,0,0,727.9999,727.9999,727.9999,727.9999,282.0,282.0,282.0
1862,images/1683.bmp,119,91,119,10829,regular,short,1,1,0,0,0,0,0,1853.0195,1853.0195,1853.0195,1853.0195,660.0,660.0,660.0
1863,images/1684.bmp,314,287,314,90118,regular,short,1,1,0,0,0,0,0,924.7921,924.7921,924.7921,924.7921,312.0,312.0,312.0
1864,images/1685.bmp,118,91,118,10738,regular,short,1,1,0,0,0,0,0,731.402,731.402,731.402,731.402,223.0,223.0,223.0
1865,images/1686.bmp,118,90,118,10620,regular,short,1,1,0,0,0,0,0,209.9101,209.9101,209.9101,209.9101,124.0,124.0,124.0
1866,images/1687.bmp,118,90,118,10620,regular,short,1,1,0,0,0,0,0,800.0,800.0,800.0,800.0,423.0,423.0,423.0
1870,images/1691.bmp,109,90,109,9810,regular,short,1,1,0,0,0,0,0,126.0,126.0,126.0,126.0,78.0,78.0,78.0
1871,images/1692.bmp,298,286,298,85228,regular,short,1,1,0,0,0,0,0,6850.0017,6850.0017,6850.0017,6850.0017,1106.0,1106.0,1106.0
1872,images/1693.bmp,90,111,111,9990,regular,short,1,1,0,0,0,0,0,663.0,663.0,663.0,663.0,429.0,429.0,429.0
1873,images/1694.bmp,313,287,313,89831,regular,short,2,2,0,0,0,0,0,4920.1094,6238.6174,5579.3634,11158.7268,944.0,1207.0,2151.0
1874,images/1695.bmp,91,118,118,10738,regular,short,1,1,0,0,0,0,0,372.0,372.0,372.0,372.0,213.0,213.0,213.0
1875,images/1696.bmp,313,287,313,89831,regular,short,1,1,0,0,0,0,0,10906.3357,10906.3357,10906.3357,10906.3357,1685.0,1685.0,1685.0
1876,images/1697.bmp,118,90,118,10620,regular,short,1,1,0,0,0,0,0,576.0,576.0,576.0,576.0,339.0,339.0,339.0
1877,images/1698.bmp,315,286,315,90090,regular,short,1,1,0,0,0,0,0,4816.943,4816.943,4816.943,4816.943,1370.0,1370.0,1370.0
1878,images/1699.bmp,91,117,117,10647,regular,short,1,1,0,0,0,0,0,255.5855,255.5855,255.5855,255.5855,175.0,175.0,175.0
1879,images/1700.bmp,117,91,117,10647,regular,short,1,1,0,0,0,0,0,483.151,483.151,483.151,483.151,268.0,268.0,268.0
1880,images/1701.bmp,305,287,305,87535,regular,short,1,1,0,0,0,0,0,16399.663,16399.663,16399.663,16399.663,1972.0,1972.0,1972.0
1881,images/1702.bmp,119,90,119,10710,regular,short,1,1,0,0,0,0,0,594.0,594.0,594.0,594.0,277.0,277.0,277.0
1882,images/1703.bmp,314,287,314,90118,regular,short,1,1,0,0,0,0,0,3296.6183,3296.6183,3296.6183,3296.6183,1129.0,1129.0,1129.0
1883,images/1704.bmp,91,118,118,10738,regular,short,1,1,0,0,0,0,0,660.0,660.0,660.0,660.0,340.0,340.0,340.0
1884,images/1705.bmp,313,286,313,89518,regular,short,2,2,0,0,0,0,0,1148.9738,3378.7233,2263.8486,4527.6972,555.0,1089.0,1644.0
1885,images/1706.bmp,87,116,116,10092,regular,short,1,1,0,0,0,0,0,390.0,390.0,390.0,390.0,195.0,195.0,195.0
1886,images/1707.bmp,116,86,116,9976,regular,short,1,1,0,0,0,0,0,546.0,546.0,546.0,546.0,244.0,244.0,244.0
1889,images/1710.bmp,313,286,313,89518,regular,short,1,1,0,0,0,0,0,2715.8796,2715.8796,2715.8796,2715.8796,1040.0,1040.0,1040.0
1890,images/1711.bmp,91,118,118,10738,regular,short,1,1,0,0,0,0,0,692.6891,692.6891,692.6891,692.6891,305.0,305.0,305.0
1891,images/1712.bmp,314,287,314,90118,regular,short,1,1,0,0,0,0,0,432.0,432.0,432.0,432.0,355.0,355.0,355.0
1892,images/1713.bmp,309,287,309,88683,regular,short,1,1,0,0,0,0,0,1443.1649,1443.1649,1443.1649,1443.1649,674.0,674.0,674.0
1893,images/1714.bmp,307,287,307,88109,regular,short,2,2,0,0,0,0,0,299.6553,8804.8213,4552.2383,9104.4766,145.0,1701.0,1846.0
1894,images/1715.bmp,309,287,309,88683,regular,short,1,1,0,0,0,0,0,5334.0105,5334.0105,5334.0105,5334.0105,1853.0,1853.0,1853.0
1896,images/1717.bmp,83,112,112,9296,regular,short,2,2,0,0,0,0,0,227.6329,588.0,407.8164,815.6329,146.0,328.0,474.0
1897,images/1718.bmp,306,285,306,87210,regular,short,1,1,0,0,0,0,0,1299.377,1299.377,1299.377,1299.377,426.0,426.0,426.0
1899,images/1720.bmp,89,119,119,10591,regular,short,1,1,0,0,0,0,0,2852.0,2852.0,2852.0,2852.0,641.0,641.0,641.0
1900,images/1721.bmp,314,286,314,89804,regular,short,1,1,0,0,0,0,0,11756.2781,11756.2781,11756.2781,11756.2781,954.0,954.0,954.0
1901,images/1722.bmp,91,113,113,10283,regular,short,1,1,0,0,0,0,0,54.0,54.0,54.0,54.0,39.0,39.0,39.0
1902,images/1723.bmp,307,286,307,87802,regular,short,1,1,0,0,0,0,0,758.5734,758.5734,758.5734,758.5734,212.0,212.0,212.0
1903,images/1724.bmp,118,90,118,10620,regular,short,2,2,0,1,0,1,0,42.0,775.0,408.5,817.0,38.0,490.0,528.0
1905,images/1726.bmp,118,91,118,10738,regular,short,1,1,0,0,0,0,0,1260.0,1260.0,1260.0,1260.0,317.0,317.0,317.0
1906,images/1727.bmp,90,120,120,10800,regular,short,2,2,0,0,0,0,0,232.2475,532.6243,382.4359,764.8718,151.0,341.0,492.0
1907,images/1728.bmp,313,287,313,89831,regular,short,1,1,0,0,0,0,0,864.0,864.0,864.0,864.0,381.0,381.0,381.0
1910,images/1731.bmp,309,287,309,88683,regular,short,1,1,0,0,0,0,0,2286.9575,2286.9575,2286.9575,2286.9575,532.0,532.0,532.0
1912,images/1733.bmp,306,287,306,87822,regular,short,1,1,0,0,0,0,0,3935.9133,3935.9133,3935.9133,3935.9133,979.0,979.0,979.0
1913,images/1734.bmp,118,90,118,10620,regular,short,3,3,0,0,0,0,0,280.0,3166.85,1248.95,3746.85,142.0,495.0,780.0
1914,images/1735.bmp,315,287,315,90405,regular,short,1,1,0,0,0,0,0,1531.547,1531.547,1531.547,1531.547,533.0,533.0,533.0
1916,images/1737.bmp,177,228,228,40356,regular,short,1,1,0,1,0,1,0,44.9171,44.9171,44.9171,44.9171,32.0,32.0,32.0
1917,images/1738.bmp,315,286,315,90090,regular,short,1,1,0,0,0,0,0,4723.0631,4723.0631,4723.0631,4723.0631,1416.0,1416.0,1416.0
1918,images/1739.bmp,90,110,110,9900,regular,short,1,1,0,0,0,0,0,64.0,64.0,64.0,64.0,38.0,38.0,38.0
1920,images/1741.bmp,90,118,118,10620,regular,short,1,1,0,0,0,0,0,792.0,792.0,792.0,792.0,398.0,398.0,398.0
1921,images/1742.bmp,90,119,119,10710,regular,short,1,1,0,0,0,0,0,2477.8415,2477.8415,2477.8415,2477.8415,597.0,597.0,597.0
1924,images/1745.bmp,110,91,110,10010,regular,short,1,1,0,0,0,0,0,320.0,320.0,320.0,320.0,179.0,179.0,179.0
1925,images/1746.bmp,91,119,119,10829,regular,short,1,1,0,0,0,0,0,689.0,689.0,689.0,689.0,316.0,316.0,316.0
1926,images/1747.bmp,117,90,117,10530,regular,short,2,2,0,0,0,0,0,264.2771,1131.0343,697.6557,1395.3114,152.0,176.0,328.0
1927,images/1748.bmp,308,287,308,88396,regular,short,1,1,0,0,0,0,0,4037.6743,4037.6743,4037.6743,4037.6743,862.0,862.0,862.0
1928,images/1749.bmp,306,287,306,87822,regular,short,2,2,0,0,0,0,0,1573.2787,1695.7256,1634.5021,3269.0043,864.0,888.0,1752.0
1929,images/1750.bmp,314,286,314,89804,regular,short,1,1,0,0,0,0,0,3505.5942,3505.5942,3505.5942,3505.5942,1237.0,1237.0,1237.0
1930,images/1751.bmp,90,119,119,10710,regular,short,1,1,0,0,0,0,0,585.0,585.0,585.0,585.0,248.0,248.0,248.0
1931,images/1752.bmp,89,118,118,10502,regular,short,1,1,0,0,0,0,0,156.0,156.0,156.0,156.0,114.0,114.0,114.0
1932,images/1753.bmp,119,91,119,10829,regular,short,1,1,0,0,0,0,0,1459.9997,1459.9997,1459.9997,1459.9997,451.0,451.0,451.0
1933,images/1754.bmp,306,286,306,87516,regular,short,1,1,0,0,0,0,0,6157.1104,6157.1104,6157.1104,6157.1104,1153.0,1153.0,1153.0
1934,images/1755.bmp,90,118,118,10620,regular,short,1,1,0,0,0,0,0,341.0,341.0,341.0,341.0,194.0,194.0,194.0
1936,images/1757.bmp,314,287,314,90118,regular,short,1,1,0,0,0,0,0,1170.2927,1170.2927,1170.2927,1170.2927,667.0,667.0,667.0
1937,images/1758.bmp,313,287,313,89831,regular,short,1,1,0,0,0,0,0,3926.1486,3926.1486,3926.1486,3926.1486,812.0,812.0,812.0
1938,images/1759.bmp,315,287,315,90405,regular,short,2,2,0,0,0,0,0,295.4078,2076.4733,1185.9406,2371.8811,102.0,702.0,804.0
1939,images/1760.bmp,90,111,111,9990,regular,short,2,2,0,1,0,1,0,87.0,500.0,293.5,587.0,58.0,200.0,258.0
1940,images/1761.bmp,313,287,313,89831,regular,short,1,1,0,0,0,0,0,9053.3686,9053.3686,9053.3686,9053.3686,1358.0,1358.0,1358.0
1941,images/1762.bmp,313,286,313,89518,regular,short,1,1,0,0,0,0,0,1057.3111,1057.3111,1057.3111,1057.3111,344.0,344.0,344.0
1942,images/1763.bmp,304,287,304,87248,regular,short,1,1,0,0,0,0,0,1734.7871,1734.7871,1734.7871,1734.7871,414.0,414.0,414.0
1943,images/1764.bmp,91,110,110,10010,regular,short,1,1,0,0,0,0,0,476.0,476.0,476.0,476.0,247.0,247.0,247.0
1944,images/1765.bmp,90,119,119,10710,regular,short,1,1,0,0,0,0,0,3154.6971,3154.6971,3154.6971,3154.6971,335.0,335.0,335.0
1945,images/1766.bmp,313,287,313,89831,regular,short,1,1,0,0,0,0,0,11713.0661,11713.0661,11713.0661,11713.0661,1509.0,1509.0,1509.0
1946,images/1767.bmp,90,117,117,10530,regular,short,1,1,0,0,0,0,0,1516.9998,1516.9998,1516.9998,1516.9998,429.0,429.0,429.0
1947,images/1768.bmp,313,286,313,89518,regular,short,1,1,0,0,0,0,0,567.0259,567.0259,567.0259,567.0259,348.0,348.0,348.0
1948,images/1769.bmp,90,118,118,10620,regular,short,1,1,0,0,0,0,0,602.0,602.0,602.0,602.0,323.0,323.0,323.0
1949,images/1770.bmp,306,286,306,87516,regular,short,1,1,0,0,0,0,0,525.3394,525.3394,525.3394,525.3394,220.0,220.0,220.0
1950,images/1771.bmp,91,118,118,10738,regular,short,1,1,0,0,0,0,0,968.2621,968.2621,968.2621,968.2621,343.0,343.0,343.0
1951,images/1772.bmp,315,287,315,90405,regular,short,1,1,0,0,0,0,0,542.9028,542.9028,542.9028,542.9028,261.0,261.0,261.0
1952,images/1773.bmp,90,117,117,10530,regular,short,1,1,0,0,0,0,0,476.0,476.0,476.0,476.0,259.0,259.0,259.0
1955,images/1776.bmp,313,286,313,89518,regular,short,1,1,0,0,0,0,0,2079.8491,2079.8491,2079.8491,2079.8491,769.0,769.0,769.0
1956,images/1777.bmp,90,120,120,10800,regular,short,1,1,0,0,0,0,0,2052.9468,2052.9468,2052.9468,2052.9468,630.0,630.0,630.0
1957,images/1778.bmp,90,119,119,10710,regular,short,1,1,0,0,0,0,0,1189.0857,1189.0857,1189.0857,1189.0857,291.0,291.0,291.0
1960,images/1781.bmp,86,118,118,10148,regular,short,1,1,0,0,0,0,0,940.6449,940.6449,940.6449,940.6449,353.0,353.0,353.0
1961,images/1782.bmp,91,116,116,10556,regular,short,1,1,0,0,0,0,0,1937.9998,1937.9998,1937.9998,1937.9998,489.0,489.0,489.0
1962,images/1783.bmp,91,102,102,9282,regular,short,1,1,0,0,0,0,0,228.6311,228.6311,228.6311,228.6311,106.0,106.0,106.0
1963,images/1784.bmp,306,287,306,87822,regular,short,1,1,0,0,0,0,0,9064.5142,9064.5142,9064.5142,9064.5142,1066.0,1066.0,1066.0
1964,images/1785.bmp,306,286,306,87516,regular,short,1,1,0,0,0,0,0,336.8565,336.8565,336.8565,336.8565,178.0,178.0,178.0
1965,images/1786.bmp,118,90,118,10620,regular,short,1,1,0,0,0,0,0,1115.1168,1115.1168,1115.1168,1115.1168,322.0,322.0,322.0
1966,images/1787.bmp,313,286,313,89518,regular,short,1,1,0,0,0,0,0,1159.4857,1159.4857,1159.4857,1159.4857,721.0,721.0,721.0
1967,images/1788.bmp,313,286,313,89518,regular,short,1,1,0,0,0,0,0,2052.1777,2052.1777,2052.1777,2052.1777,600.0,600.0,600.0
1969,images/1790.bmp,315,287,315,90405,regular,short,1,1,0,0,0,0,0,2883.292,2883.292,2883.292,2883.292,661.0,661.0,661.0
1970,images/1791.bmp,118,87,118,10266,regular,short,1,1,0,0,0,0,0,621.0,621.0,621.0,621.0,285.0,285.0,285.0
1971,images/1792.bmp,117,89,117,10413,regular,short,1,1,0,0,0,0,0,2888.989,2888.989,2888.989,2888.989,500.0,500.0,500.0
1972,images/1793.bmp,307,286,307,87802,regular,short,1,1,0,0,0,0,0,207.4191,207.4191,207.4191,207.4191,124.0,124.0,124.0
1973,images/1794.bmp,314,287,314,90118,regular,short,3,3,0,0,0,0,0,216.2605,19194.3795,6554.2725,19662.8175,166.0,1497.0,1847.0
1976,images/1797.bmp,91,118,118,10738,regular,short,1,1,0,0,0,0,0,672.1504,672.1504,672.1504,672.1504,302.0,302.0,302.0
1978,images/1799.bmp,135,94,135,12690,regular,short,1,1,0,0,0,0,0,2096.4223,2096.4223,2096.4223,2096.4223,1097.0,1097.0,1097.0
1979,images/1800.bmp,316,287,316,90692,regular,short,2,2,0,0,0,0,0,516.3971,15302.0922,7909.2446,15818.4893,216.0,1465.0,1681.0
1983,images/1804.bmp,317,289,317,91613,regular,short,2,2,0,0,0,0,0,99.7912,5475.894,2787.8426,5575.6853,74.0,1361.0,1435.0
1984,images/1805.bmp,119,91,119,10829,regular,short,1,1,0,0,0,0,0,195.9514,195.9514,195.9514,195.9514,104.0,104.0,104.0
1985,images/1806.bmp,134,101,134,13534,regular,short,1,1,0,0,0,0,0,312.0517,312.0517,312.0517,312.0517,180.0,180.0,180.0
1986,images/1807.bmp,316,287,316,90692,regular,short,1,1,0,0,0,0,0,3953.9577,3953.9577,3953.9577,3953.9577,1465.0,1465.0,1465.0
1987,images/1808.bmp,92,118,118,10856,regular,short,1,1,0,0,0,0,0,56.9792,56.9792,56.9792,56.9792,29.0,29.0,29.0
1988,images/1809.bmp,315,288,315,90720,regular,short,1,1,0,0,0,0,0,6067.3335,6067.3335,6067.3335,6067.3335,1435.0,1435.0,1435.0
1989,images/1810.bmp,125,96,125,12000,regular,short,1,1,0,0,0,0,0,340.0,340.0,340.0,340.0,241.0,241.0,241.0
1990,images/1811.bmp,93,123,123,11439,regular,short,1,1,0,0,0,0,0,390.0,390.0,390.0,390.0,264.0,264.0,264.0
1991,images/1812.bmp,315,287,315,90405,regular,short,5,5,0,1,0,1,0,119.8185,5043.9815,2093.3837,10466.9185,82.0,1723.0,3852.0
1992,images/1813.bmp,119,92,119,10948,regular,short,2,2,0,0,0,0,0,66.0,508.7989,287.3995,574.7989,38.0,247.0,285.0
1995,images/1816.bmp,432,473,473,204336,regular,short,1,1,0,0,0,0,0,232.384,232.384,232.384,232.384,184.0,184.0,184.0
